SKU,Category,Date,Historical_Price,Recommended_Price,Historical_Volume,Simulated_Volume,Historical_Revenue,Simulated_Revenue,Historical_Margin,Simulated_Margin
SKU0029,Beauty & Personal Care,2025-01-04,2353.2160000000003,2255.49,31.000000000000004,32.34581115975851,72949.69600000003,72955.65361272372,17149.696000000014,14733.193525158398
SKU0030,Beauty & Personal Care,2025-01-04,2797.5670000000005,2682.49,32.300000000000004,33.69266515407727,90361.41410000002,90380.23734916073,19301.414100000016,16256.374010190733
SKU0031,Beauty & Personal Care,2025-01-04,468.294,613.99,62.80000000000001,48.59160193383647,29408.863200000003,29834.757671356256,1148.863199999999,7968.536801129843
SKU0032,Sports & Fitness,2025-01-04,3911.0680000000007,3786.49,6.600000000000001,6.9144279807423095,25813.04880000001,26181.412404800947,6013.048800000006,5438.128462574017
SKU0033,Sports & Fitness,2025-01-04,1125.9050000000002,1138.49,27.500000000000007,27.136236481936447,30962.387500000015,30894.333872319825,6212.387500000007,6471.721038577023
SKU0034,Sports & Fitness,2025-01-04,1977.5840000000003,2372.99,29.40000000000001,23.436802640368484,58140.969600000026,55615.298297568006,5220.96960000001,13429.053544904733
SKU0035,Sports & Fitness,2025-01-04,848.3600000000001,839.99,29.800000000000004,30.15153346285329,25281.128000000008,25326.986593462138,4421.128000000004,4220.913169464832
SKU0036,Sports & Fitness,2025-01-04,3388.6120000000005,3290.99,22.500000000000004,23.36166484515162,76243.77000000002,76883.00538874553,17743.770000000015,16142.676791351312
SKU0037,Sports & Fitness,2025-01-04,558.57,728.99,27.000000000000004,19.67038039569366,15081.390000000003,14339.51060465672,231.39000000000138,3520.801387025208
SKU0038,Books & Stationery,2025-01-04,547.6860000000001,570.99,42.00000000000001,40.01595223975979,23002.81200000001,22848.708569380444,4102.812000000007,4841.530061488537
SKU0039,Books & Stationery,2025-01-04,352.78200000000004,300.49,52.000000000000014,62.48421254182298,18344.664000000008,18775.881026692387,2744.664000000003,30.617264145493827
SKU0040,Books & Stationery,2025-01-04,549.1860000000001,662.49,65.4,52.6426480658892,35916.764400000015,34875.22791717094,3216.76440000001,8553.903884226336
SKU0041,Books & Stationery,2025-01-04,290.75500000000005,250.49,42.2,50.06831055972379,12269.861000000003,12541.611112105213,1719.8610000000024,24.533472174265114
SKU0042,Books & Stationery,2025-01-04,924.351,988.49,44.10000000000001,40.75375957262016,40763.879100000006,40284.6837999393,5483.879100000001,7681.676141843174
SKU0043,Books & Stationery,2025-01-04,686.1100000000001,847.99,47.60000000000001,37.13090427405503,32658.83600000001,31486.635515355923,1718.8360000000064,7351.547737220155
SKU0044,Pet Supplies,2025-01-04,2011.0960000000005,2053.99,30.000000000000007,29.28116538702932,60332.88000000003,60143.220893304344,12332.880000000017,13293.356274057434
SKU0045,Pet Supplies,2025-01-04,1418.1660000000002,1310.49,28.200000000000003,30.175346394545063,39992.28120000001,39544.489696587356,8972.281200000005,6351.608662587791
SKU0046,Pet Supplies,2025-01-04,545.461,566.49,34.400000000000006,33.384495538363126,18763.858400000005,18911.982877527327,3283.858400000001,3888.959885263921
SKU0047,Pet Supplies,2025-01-04,411.36800000000005,418.49,40.8,40.25227619083847,16783.8144,16845.175063103994,2503.814400000002,2756.8783963105275
SKU0048,Pet Supplies,2025-01-04,1039.4260000000002,1163.49,40.7,36.35170165592155,42304.63820000001,42294.84135964817,5674.638200000007,9578.30986931877
SKU0049,Pet Supplies,2025-01-04,2337.9370000000004,2363.99,47.00000000000001,46.49852797652633,109883.03900000003,109922.05515122847,25283.03900000002,26224.704793481076
SKU0001,Electronics,2025-01-05,11916.158,10161.99,15.500000000000004,19.7515113136316,184700.44900000002,200714.66045401117,60700.44900000001,42702.56994495838
SKU0002,Electronics,2025-01-05,19527.726,25026.99,19.800000000000004,11.979368394692573,386648.9748000001,299807.5330202871,30248.97479999998,84178.90191582078
SKU0003,Electronics,2025-01-05,37220.98300000001,32376.49,1.5000000000000002,2.4978029720549904,55831.47450000002,80870.09294670868,10831.474500000013,5936.003785058968
SKU0004,Electronics,2025-01-05,13054.839000000004,11319.99,1.1000000000000003,1.5945254614049182,14360.322900000008,18050.01227784906,4460.322900000006,3699.283125204796
SKU0005,Electronics,2025-01-05,6940.657000000001,7752.99,22.1,18.87266158589853,153388.51970000003,146319.55654885544,20788.519700000026,33083.58703346426
SKU0006,Electronics,2025-01-05,45390.967,46797.99,17.700000000000003,16.092551390608868,803420.1159000001,753099.0590521998,60020.11589999995,77211.90064662741
SKU0007,Electronics,2025-01-05,18335.768000000004,14626.49,10.800000000000002,15.880906089723023,198026.29440000007,232281.9141122729,68426.29440000006,41711.04103559662
SKU0008,Groceries,2025-01-05,661.3000000000001,783.49,50.900000000000006,42.37511321409643,33660.170000000006,33200.47745211241,5665.170000000004,9894.165184359375
SKU0009,Groceries,2025-01-05,1009.0430000000002,1116.99,59.20000000000001,54.48358649990784,59735.34560000002,60857.621284532055,9415.345600000015,14546.572759610393
SKU0010,Groceries,2025-01-05,612.7030000000001,550.99,61.70000000000001,69.322438605311,37803.77510000001,38195.97044714031,11889.775100000008,9080.54623290969
SKU0011,Groceries,2025-01-05,649.5930000000001,685.49,53.00000000000001,50.504484226972,34428.42900000001,34620.31889274703,6868.429000000005,8357.987094721597
SKU0012,Groceries,2025-01-05,450.3090000000001,487.49,63.30000000000001,58.453949712201776,28504.55970000001,28495.715945201246,5716.559700000006,7452.294048808605
SKU0013,Groceries,2025-01-05,388.75200000000007,313.99,39.50000000000001,48.89713553442071,15355.704000000005,15353.21158645276,4295.704000000003,1662.0136368149604
SKU0014,Apparel,2025-01-05,594.432,628.99,35.50000000000001,33.23307743795907,21102.336000000007,20903.273377701873,3352.336000000001,4286.73465872234
SKU0015,Apparel,2025-01-05,1995.0000000000005,2108.99,23.700000000000003,22.127031515798222,47281.500000000015,46665.68819650329,9361.500000000013,11262.437771226132
SKU0016,Apparel,2025-01-05,3294.835,2814.99,20.500000000000004,25.00640385025552,67544.11750000001,70392.77677443078,22444.117500000004,15378.688303868637
SKU0017,Apparel,2025-01-05,3309.0070000000005,3667.49,27.200000000000003,23.826880607674664,90004.99040000002,87384.84635984074,13844.990400000015,20669.58065835169
SKU0018,Apparel,2025-01-05,2426.2040000000006,2659.49,24.4,21.742792307225777,59199.377600000014,57824.73871314387,12839.377600000014,16513.4333294149
SKU0019,Apparel,2025-01-05,2247.2790000000005,1833.99,20.000000000000004,25.67072212860523,44945.580000000016,47079.84767664071,14945.58000000001,8573.76448373286
SKU0020,Home & Kitchen,2025-01-05,6688.071000000001,6238.49,15.800000000000002,17.418498561566604,105671.52180000003,108665.12909134764,26671.521800000017,21572.63628351462
SKU0021,Home & Kitchen,2025-01-05,4527.309000000001,4992.99,20.300000000000004,17.792653915752926,91904.37270000004,88838.5430748152,14764.372700000025,21226.458194954077
SKU0022,Home & Kitchen,2025-01-05,4818.244000000001,4038.49,19.700000000000003,24.794391813813007,94919.40680000003,100131.90339616568,31879.406800000015,20789.849591964063
SKU0023,Home & Kitchen,2025-01-05,7429.834000000001,8765.99,21.800000000000004,17.074783969333605,161970.38120000006,149677.3855273387,20270.38120000002,38691.28972667025
SKU0024,Home & Kitchen,2025-01-05,2284.0820000000003,2421.99,17.200000000000003,15.96852157911363,39286.21040000001,38675.59957939742,8326.210400000007,9932.260736992885
SKU0025,Home & Kitchen,2025-01-05,1880.0020000000004,1752.99,26.0,28.31122031188334,48880.05200000001,49629.286094528376,12480.05200000001,9993.5776578917
SKU0026,Beauty & Personal Care,2025-01-05,1222.0020000000002,1162.99,32.800000000000004,34.288911711989826,40081.66560000001,39877.661431927045,10561.665600000008,9017.640891136205
SKU0027,Beauty & Personal Care,2025-01-05,636.2180000000001,620.49,37.0,37.83924644779063,23540.066000000003,23478.874028389608,5040.0660000000025,4559.250804494293
SKU0028,Beauty & Personal Care,2025-01-05,731.0840000000002,861.49,42.0,35.635586001637755,30705.528000000006,30699.70098455091,3405.5280000000075,7536.570083486369
SKU0029,Beauty & Personal Care,2025-01-05,2348.8410000000003,2255.49,32.400000000000006,33.74184101622152,76102.44840000002,76104.38499367746,17782.448400000016,15369.071164478733
SKU0030,Beauty & Personal Care,2025-01-05,2809.7870000000003,2682.49,42.7,44.72157691132183,119977.90490000002,119965.18284885169,26037.904900000012,21577.71364394366
SKU0031,Beauty & Personal Care,2025-01-05,471.39400000000006,613.99,50.2,39.04255000815191,23663.978800000004,23971.735279505192,1073.9788000000033,6402.587775836832
SKU0032,Sports & Fitness,2025-01-05,3886.9360000000006,3786.49,1.5000000000000002,1.5833289073228074,5830.404000000001,5995.259074288737,1330.4040000000011,1245.2723523203144
SKU0033,Sports & Fitness,2025-01-05,1133.8620000000003,1138.49,21.600000000000005,21.493864280885155,24491.41920000001,24470.549545144942,5051.419200000008,5126.0716923483005
SKU0034,Sports & Fitness,2025-01-05,1965.1200000000003,2372.99,41.80000000000001,33.144862268930936,82142.01600000003,78652.42671555042,6902.016000000016,18991.67463147473
SKU0035,Sports & Fitness,2025-01-05,850.2560000000001,839.99,16.1,16.33941911208247,13689.121600000002,13724.948659958154,2419.1216000000018,2287.355281500425
SKU0036,Sports & Fitness,2025-01-05,3391.9400000000005,3290.99,22.500000000000004,23.391142253036907,76318.65000000002,76980.01524332193,17818.650000000016,16163.045385425967
SKU0037,Sports & Fitness,2025-01-05,558.2910000000002,728.99,35.10000000000001,25.634857811606867,19596.01410000001,18687.55499608329,291.01410000000595,4588.383199699513
SKU0038,Books & Stationery,2025-01-05,548.8370000000001,570.99,27.200000000000006,25.96292593412217,14928.366400000006,14824.571079124416,2688.3664000000035,3141.2544087694414
SKU0039,Books & Stationery,2025-01-05,354.254,304.49,40.400000000000006,48.08688540247688,14311.861600000002,14641.975736200186,2191.861600000001,215.91011545712163
SKU0040,Books & Stationery,2025-01-05,552.8200000000002,662.49,48.400000000000006,39.20930885507797,26756.488000000012,25975.775023400605,2556.488000000008,6371.12059586162
SKU0041,Books & Stationery,2025-01-05,290.64200000000005,250.49,49.2,58.31737309618346,14299.586400000004,14607.918786862996,1999.5864000000026,28.575512817130427
SKU0042,Books & Stationery,2025-01-05,917.84,988.49,42.8,39.22216769280931,39283.551999999996,38770.720542665076,5043.552000000001,7392.986388417627
SKU0043,Books & Stationery,2025-01-05,686.6200000000001,847.99,45.2,35.27875120148438,31035.224000000006,29916.028231346743,1655.2240000000054,6984.839950381894
SKU0044,Pet Supplies,2025-01-05,2018.368,2053.99,32.400000000000006,31.75668626466973,65395.12320000001,65227.91602076898,13555.1232,14417.217997297405
SKU0045,Pet Supplies,2025-01-05,1415.0290000000005,1310.49,35.2,37.57800214040826,49809.02080000002,49245.59602498362,11089.020800000017,7909.793670534535
SKU0046,Pet Supplies,2025-01-05,536.897,566.49,42.2,40.45293840853099,22657.053400000004,22916.185079048722,3667.053400000002,4712.362795209775
SKU0047,Pet Supplies,2025-01-05,412.9990000000001,418.49,36.8,36.41829259041194,15198.363200000002,15240.691266161492,2318.363200000003,2494.288859517314
SKU0048,Pet Supplies,2025-01-05,1031.795,1163.49,43.60000000000001,38.66285168298639,44986.26200000001,44983.84130463784,5746.262000000004,10187.274789950085
SKU0049,Pet Supplies,2025-01-05,2342.4750000000004,2363.99,34.300000000000004,33.9954616337234,80346.89250000002,80364.93134750577,18606.892500000016,19173.100406803653
SKU0001,Electronics,2025-01-06,11845.822000000002,10161.99,21.700000000000003,27.30675507141274,257054.33740000008,277490.9719681456,83454.33740000005,59036.931396843625
SKU0002,Electronics,2025-01-06,19272.037000000004,25026.99,23.9,14.153401767919604,460601.6843000001,354217.0445117063,30401.68430000009,99455.8126891534
SKU0003,Electronics,2025-01-06,37639.554,32050.99,1.4000000000000004,2.5345425441502205,52695.37560000001,81234.59773713328,10695.375599999998,5198.321412626665
SKU0004,Electronics,2025-01-06,12981.71,11475.99,1.3000000000000005,1.7614233904542247,16876.223000000005,20214.077214618777,5176.223000000001,4361.266700530756
SKU0005,Electronics,2025-01-06,6921.707000000001,7752.99,22.000000000000004,18.71321738506523,152277.55400000006,145083.38725423688,20277.55400000003,32804.0829438455
SKU0006,Electronics,2025-01-06,45409.94900000001,46604.99,27.40000000000001,25.308895026372703,1244232.6026000006,1179520.7996151494,93432.60260000025,116547.20850749598
SKU0007,Electronics,2025-01-06,18288.399000000005,14626.49,15.000000000000004,21.79574984815698,274325.98500000016,318795.3171965696,94325.9850000001,57246.31901868582
SKU0008,Groceries,2025-01-06,668.683,783.49,51.10000000000001,43.05682607872284,34169.70130000001,33734.59266441856,6064.701300000001,10053.338321120997
SKU0009,Groceries,2025-01-06,1010.8860000000002,1116.99,88.60000000000002,81.70127029032597,89564.49960000004,91259.5019015912,14254.499600000021,21813.42215481413
SKU0010,Groceries,2025-01-06,605.6670000000001,550.99,54.80000000000001,60.80723657213586,33190.55160000001,33504.179278881136,10174.55160000001,7965.139918584076
SKU0011,Groceries,2025-01-06,649.2090000000001,685.49,53.60000000000001,51.04967636063338,34797.60240000001,34994.04264845057,6925.602400000004,8448.210940921219
SKU0012,Groceries,2025-01-06,450.5610000000001,487.49,60.10000000000001,55.52634471675493,27078.71610000001,27068.53778597086,5442.716100000006,7079.053687939087
SKU0013,Groceries,2025-01-06,387.244,331.49,58.50000000000001,68.2597951102357,22653.774000000005,22627.43948109203,6273.774000000002,3514.696850226037
SKU0014,Apparel,2025-01-06,597.337,628.99,30.90000000000001,29.084725491124303,18457.713300000007,18294.001486662277,3007.7133000000003,3751.638741100124
SKU0015,Apparel,2025-01-06,2013.0500000000004,2108.99,33.00000000000001,31.176148486235142,66430.65000000002,65750.18539598504,13630.650000000016,15868.347818008819
SKU0016,Apparel,2025-01-06,3299.542000000001,2814.99,27.200000000000003,33.16964949409635,89747.54240000003,93372.23162938627,29907.542400000024,20399.002742374305
SKU0017,Apparel,2025-01-06,3307.653,3667.49,37.7,33.05366613113246,124698.5181,121223.98999926698,19138.518099999994,28673.72483209609
SKU0018,Apparel,2025-01-06,2409.1510000000003,2659.49,22.500000000000004,19.863681152637355,54205.897500000014,52827.261388627514,11455.897500000008,15086.26719861654
SKU0019,Apparel,2025-01-06,2239.5530000000003,1833.99,30.300000000000004,38.59136572144157,67858.45590000002,70776.17881946663,22408.45590000001,12889.13023730427
SKU0020,Home & Kitchen,2025-01-06,6698.025000000001,6238.49,17.6,19.432033497737574,117885.24000000002,121226.54665530087,29885.240000000013,24066.379166613006
SKU0021,Home & Kitchen,2025-01-06,4510.178000000001,4992.99,22.800000000000004,19.8967803925099,102832.05840000004,99344.425531998,16192.058400000022,23736.66004046038
SKU0022,Home & Kitchen,2025-01-06,4794.138000000001,4038.49,22.600000000000005,28.224836864456897,108347.51880000005,113985.72142874052,36027.51880000003,23666.24346247846
SKU0023,Home & Kitchen,2025-01-06,7426.086000000001,8765.99,24.6,19.280118892912533,182681.71560000003,169009.32941408234,22781.71560000003,43688.55661015087
SKU0024,Home & Kitchen,2025-01-06,2261.9120000000003,2421.99,29.500000000000004,27.106722808187698,66726.40400000001,65652.21157420252,13626.40400000001,16860.11051946466
SKU0025,Home & Kitchen,2025-01-06,1866.1920000000005,1752.99,18.6,20.0943645040449,34711.17120000001,35225.22003194567,8671.17120000001,7093.10972628281
SKU0026,Beauty & Personal Care,2025-01-06,1221.7200000000005,1162.99,29.800000000000008,31.15029653992022,36407.25600000002,36227.48337296182,9587.256000000018,8192.216487033618
SKU0027,Beauty & Personal Care,2025-01-06,639.5430000000001,620.49,35.10000000000001,36.06551595551678,22447.95930000001,22378.291995238607,4897.959300000005,4345.534017480217
SKU0028,Beauty & Personal Care,2025-01-06,730.4620000000002,861.49,29.6,25.049261048706025,21621.67520000001,21579.687900849753,2381.6752000000065,5297.668219190838
